%time,field.header.seq,field.header.stamp,field.header.frame_id,field.set_point,field.process_value,field.process_value_dot,field.error,field.time_step,field.command,field.p,field.i,field.d,field.i_clamp,field.antiwindup
48604000000,4845,48604000000,,0.0,-0.6833931538625322,3.9575058652936357,0.6833931538625322,0.001,0.0,0.0,0.0,0.0,0.0,0
48614000000,4846,48614000000,,0.0,-0.6429032391621936,4.122388610285008,0.6429032391621936,0.001,0.0,0.0,0.0,0.0,0.0,0
48624000000,4847,48624000000,,0.0,-0.6008263217324759,4.275387338905835,0.6008263217324759,0.001,0.0,0.0,0.0,0.0,0.0,0
48634000000,4848,48634000000,,0.0,-0.5573056827710934,4.4119967469853725,0.5573056827710934,0.001,0.0,0.0,0.0,0.0,0.0,0
48644000000,4849,48644000000,,0.0,-0.5125317236538223,4.52735270780483,0.5125317236538223,0.001,0.0,0.0,0.0,0.0,0.0,0
48654000000,4850,48654000000,,0.0,-0.46674475133154125,4.616391880944221,0.46674475133154125,0.001,0.0,0.0,0.0,0.0,0.0,0
48664000000,4851,48664000000,,0.0,-0.42023568286277957,4.674097779417493,0.42023568286277957,0.001,0.0,0.0,0.0,0.0,0.0,0
48674000000,4852,48674000000,,0.0,-0.3733438979179011,4.695813877609592,0.3733438979179011,0.001,0.0,0.0,0.0,0.0,0.0,0
48684000000,4853,48684000000,,0.0,-0.3264517480513156,4.677589127296046,0.3264517480513156,0.001,0.0,0.0,0.0,0.0,0.0,0
48694000000,4854,48694000000,,0.0,-0.27997564206150205,4.616510540593952,0.27997564206150205,0.001,0.0,0.0,0.0,0.0,0.0,0
48704000000,4855,48704000000,,0.0,-0.23435410273727797,4.51097479061516,0.23435410273727797,0.001,0.0,0.0,0.0,0.0,0.0,0
48714000000,4856,48714000000,,0.0,-0.1900336402828069,4.360857779130688,0.1900336402828069,0.001,0.0,0.0,0.0,0.0,0.0,0
48724000000,4857,48724000000,,0.0,-0.1474536180727215,4.167556786403943,0.1474536180727215,0.001,0.0,0.0,0.0,0.0,0.0,0
48734000000,4858,48734000000,,0.0,-0.10703142781244512,3.933900701462109,0.10703142781244512,0.001,0.0,0.0,0.0,0.0,0.0,0
48744000000,4859,48744000000,,0.0,-0.06914921744715574,3.6639450919651013,0.06914921744715574,0.001,0.0,0.0,0.0,0.0,0.0,0
48754000000,4860,48754000000,,0.0,-0.034143150189938964,3.3626855795881783,0.034143150189938964,0.001,0.0,0.0,0.0,0.0,0.0,0
48764000000,4861,48764000000,,0.0,-0.002295784992437433,3.035731649609793,0.002295784992437433,0.001,0.0,0.0,0.0,0.0,0.0,0
48774000000,4862,48774000000,,0.0,0.02616827241687414,2.6889826333394917,-0.02616827241687414,0.001,0.0,0.0,0.0,0.0,0.0,0
48784000000,4863,48784000000,,0.0,0.05108362274908895,2.328339632670742,-0.05108362274908895,0.001,0.0,0.0,0.0,0.0,0.0,0
48794000000,4864,48794000000,,0.0,0.07234279070327432,1.959474724567616,-0.07234279070327432,0.001,0.0,0.0,0.0,0.0,0.0,0
48804000000,4865,48804000000,,0.0,0.0898929591763169,1.5876654475369314,-0.0898929591763169,0.001,0.0,0.0,0.0,0.0,0.0,0
48814000000,4866,48814000000,,0.0,0.10373140951055504,1.2176912517899197,-0.10373140951055504,0.001,0.0,0.0,0.0,0.0,0.0,0
48824000000,4867,48824000000,,0.0,0.11390021534756123,0.8537809616178489,-0.11390021534756123,0.001,0.0,0.0,0.0,0.0,0.0,0
48834000000,4868,48834000000,,0.0,0.1204806242285903,0.49959671866625843,-0.1204806242285903,0.001,0.0,0.0,0.0,0.0,0.0,0
48844000000,4869,48844000000,,0.0,0.12358741007640983,0.15823975267525756,-0.12358741007640983,0.001,0.0,0.0,0.0,0.0,0.0,0
48854000000,4870,48854000000,,0.0,0.123363344172013,-0.1677344035290108,-0.123363344172013,0.001,0.0,0.0,0.0,0.0,0.0,0
48864000000,4871,48864000000,,0.0,0.11997382730208983,-0.47630008642158356,-0.11997382730208983,0.001,0.0,0.0,0.0,0.0,0.0,0
48874000000,4872,48874000000,,0.0,0.11360165902668484,-0.7659499656707305,-0.11360165902668484,0.001,0.0,0.0,0.0,0.0,0.0,0
48884000000,4873,48884000000,,0.0,0.10444189161893824,-1.0356890200986528,-0.10444189161893824,0.001,0.0,0.0,0.0,0.0,0.0,0
48894000000,4874,48894000000,,0.0,0.09269672153324393,-1.2850321712381119,-0.09269672153324393,0.001,0.0,0.0,0.0,0.0,0.0,0
48904000000,4875,48904000000,,0.0,0.07857040306304341,-1.51400143447035,-0.07857040306304341,0.001,0.0,0.0,0.0,0.0,0.0,0
48914000000,4876,48914000000,,0.0,0.062264218834998886,-1.72311701529351,-0.062264218834998886,0.001,0.0,0.0,0.0,0.0,0.0,0
48924000000,4877,48924000000,,0.0,0.0439716014225624,-1.913376190585863,-0.0439716014225624,0.001,0.0,0.0,0.0,0.0,0.0,0
48934000000,4878,48934000000,,0.0,0.023873561436827728,-2.0862140264475304,-0.023873561436827728,0.001,0.0,0.0,0.0,0.0,0.0,0
48944000000,4879,48944000000,,0.0,0.002134632234850997,-2.2434409613610153,-0.002134632234850997,0.001,0.0,0.0,0.0,0.0,0.0,0
48954000000,4880,48954000000,,0.0,-0.021100418400681775,-2.387154078860488,0.021100418400681775,0.001,0.0,0.0,0.0,0.0,0.0,0
48964000000,4881,48964000000,,0.0,-0.02669796868185159,0.011575441991063357,0.02669796868185159,0.001,0.0,0.0,0.0,0.0,0.0,0
48974000000,4882,48974000000,,0.0,-0.026628822439071165,0.003252687559922224,0.026628822439071165,0.001,0.0,0.0,0.0,0.0,0.0,0
48984000000,4883,48984000000,,0.0,-0.02665143614819332,-0.007545764961491769,0.02665143614819332,0.001,0.0,0.0,0.0,0.0,0.0,0
48994000000,4884,48994000000,,0.0,-0.02709665358571467,-0.13690162693497654,0.02709665358571467,0.001,0.0,0.0,0.0,0.0,0.0,0
49004000000,4885,49004000000,,0.0,-0.03007810352556195,-0.4281526663997646,0.03007810352556195,0.001,0.0,0.0,0.0,0.0,0.0,0
49014000000,4886,49014000000,,0.0,-0.035907761667565374,-0.7079846470561458,0.035907761667565374,0.001,0.0,0.0,0.0,0.0,0.0,0
49024000000,4887,49024000000,,0.0,-0.04447424974371561,-0.9765535726326525,0.04447424974371561,0.001,0.0,0.0,0.0,0.0,0.0,0
49034000000,4888,49034000000,,0.0,-0.055662488385419984,-1.2334680586760085,0.055662488385419984,0.001,0.0,0.0,0.0,0.0,0.0,0
49044000000,4889,49044000000,,0.0,-0.06935541555699754,-1.478668774225051,0.06935541555699754,0.001,0.0,0.0,0.0,0.0,0.0,0
49054000000,4890,49054000000,,0.0,-0.08543609262857554,-1.7121858710425235,0.08543609262857554,0.001,0.0,0.0,0.0,0.0,0.0,0
49064000000,4891,49064000000,,0.0,-0.10378730677577774,-1.933920594421567,0.10378730677577774,0.001,0.0,0.0,0.0,0.0,0.0,0
49074000000,4892,49074000000,,0.0,-0.1242895832003752,-2.143531829825647,0.1242895832003752,0.001,0.0,0.0,0.0,0.0,0.0,0
49084000000,4893,49084000000,,0.0,-0.14681848363509342,-2.340393421900311,0.14681848363509342,0.001,0.0,0.0,0.0,0.0,0.0,0
49094000000,4894,49094000000,,0.0,-0.1712417150937826,-2.5235911227857106,0.1712417150937826,0.001,0.0,0.0,0.0,0.0,0.0,0
49104000000,4895,49104000000,,0.0,-0.1974163482486384,-2.691943791541126,0.1974163482486384,0.001,0.0,0.0,0.0,0.0,0.0,0
49114000000,4896,49114000000,,0.0,-0.22518636390699687,-2.8440459670263376,0.22518636390699687,0.001,0.0,0.0,0.0,0.0,0.0,0
49124000000,4897,49124000000,,0.0,-0.25438076249418895,-2.978336433188195,0.25438076249418895,0.001,0.0,0.0,0.0,0.0,0.0,0
49134000000,4898,49134000000,,0.0,-0.2846710453736785,-2.950927217503537,0.2846710453736785,0.001,0.0,0.0,0.0,0.0,0.0,0
49144000000,4899,49144000000,,0.0,-0.3132313553978383,-2.879782861487198,0.3132313553978383,0.001,0.0,0.0,0.0,0.0,0.0,0
49154000000,4900,49154000000,,0.0,-0.34255384594133975,-2.971972399820092,0.34255384594133975,0.001,0.0,0.0,0.0,0.0,0.0,0
49164000000,4901,49164000000,,0.0,-0.3726884323924997,-3.044905397827102,0.3726884323924997,0.001,0.0,0.0,0.0,0.0,0.0,0
49174000000,4902,49174000000,,0.0,-0.4034681534425433,-3.1029058168304866,0.4034681534425433,0.001,0.0,0.0,0.0,0.0,0.0,0
49184000000,4903,49184000000,,0.0,-0.43475178415735893,-3.1470851381340283,0.43475178415735893,0.001,0.0,0.0,0.0,0.0,0.0,0
49194000000,4904,49194000000,,0.0,-0.46639979112078134,-3.1770951449306746,0.46639979112078134,0.001,0.0,0.0,0.0,0.0,0.0,0
49204000000,4905,49204000000,,0.0,-0.4982665839352629,-3.1922109326889054,0.4982665839352629,0.001,0.0,0.0,0.0,0.0,0.0,0
49214000000,4906,49214000000,,0.0,-0.53019927612005,-3.1917365613556683,0.53019927612005,0.001,0.0,0.0,0.0,0.0,0.0,0
49224000000,4907,49224000000,,0.0,-0.5620390818104726,-3.175188555139186,0.5620390818104726,0.001,0.0,0.0,0.0,0.0,0.0,0
49234000000,4908,49234000000,,0.0,-0.5936240656240459,-3.142402740821058,0.5936240656240459,0.001,0.0,0.0,0.0,0.0,0.0,0
49244000000,4909,49244000000,,0.0,-0.624792756808108,-3.093606931627954,0.624792756808108,0.001,0.0,0.0,0.0,0.0,0.0,0
49254000000,4910,49254000000,,0.0,-0.6553883583909288,-3.029470365178053,0.6553883583909288,0.001,0.0,0.0,0.0,0.0,0.0,0
49264000000,4911,49264000000,,0.0,-0.6852633413378113,-2.951133936887357,0.6852633413378113,0.001,0.0,0.0,0.0,0.0,0.0,0
49274000000,4912,49274000000,,0.0,-0.7142842699064813,-2.860229482888346,0.7142842699064813,0.001,0.0,0.0,0.0,0.0,0.0,0
49284000000,4913,49284000000,,0.0,-0.7423368559242212,-2.7589108487567557,0.7423368559242212,0.001,0.0,0.0,0.0,0.0,0.0,0
49294000000,4914,49294000000,,0.0,-0.7693294644325244,-2.6492975012650533,0.7693294644325244,0.001,0.0,0.0,0.0,0.0,0.0,0
49304000000,4915,49304000000,,0.0,-0.7951916973844559,-2.5341284894762564,0.7951916973844559,0.001,0.0,0.0,0.0,0.0,0.0,0
49314000000,4916,49314000000,,0.0,-0.8198935725078558,-2.4181232451996015,0.8198935725078558,0.001,0.0,0.0,0.0,0.0,0.0,0
49324000000,4917,49324000000,,0.0,-0.8434546884534635,-2.3064305552108264,0.8434546884534635,0.001,0.0,0.0,0.0,0.0,0.0,0
49334000000,4918,49334000000,,0.0,-0.8659485221074226,-2.204632363610413,0.8659485221074226,0.001,0.0,0.0,0.0,0.0,0.0,0
49344000000,4919,49344000000,,0.0,-0.8875064469269445,-2.1186600915219924,0.8875064469269445,0.001,0.0,0.0,0.0,0.0,0.0,0
